unit_number,time_cycles,condition_id,PC1,PC2
90.0,93.0,1.0,-2.5912924,-1.4910647
90.0,94.0,1.0,-2.5112615,-0.42951402
90.0,95.0,1.0,-1.129996,-0.69253063
90.0,96.0,1.0,-1.5628119,-0.9743899
90.0,97.0,1.0,-2.4915454,-0.96861196
90.0,98.0,1.0,-2.3203216,-0.78078866
90.0,99.0,1.0,-3.875955,-1.3210254
90.0,100.0,1.0,-2.9084089,-0.86321175
90.0,101.0,1.0,-1.394533,-1.3501028
90.0,102.0,1.0,-1.7977052,-1.6203885
90.0,103.0,1.0,-1.5556931,-1.9470944
90.0,104.0,1.0,-1.4708512,-0.9570668
90.0,105.0,1.0,-1.6824143,-1.3977993
90.0,106.0,1.0,-0.46108818,-1.889746
90.0,107.0,1.0,-1.3728586,-2.2024596
90.0,108.0,1.0,-1.4950262,-1.8947124
90.0,109.0,1.0,-2.0900126,-2.4890532
90.0,110.0,1.0,-0.2801187,-2.5614595
90.0,111.0,1.0,-1.9923235,-1.7020212
90.0,112.0,1.0,0.86221814,-1.8170714
90.0,113.0,1.0,-1.9155936,-1.498487
90.0,114.0,1.0,0.14515185,-2.9637268
90.0,115.0,1.0,-1.4303396,-3.1071827
90.0,116.0,1.0,-0.162184,-2.2970233
90.0,117.0,1.0,-0.523294,-2.098559
90.0,118.0,1.0,-0.7352166,-3.277651
90.0,119.0,1.0,0.024426222,-3.5174668
90.0,120.0,1.0,0.111178875,-3.441714
90.0,121.0,1.0,-0.5554979,-3.3179119
90.0,122.0,1.0,0.5310383,-2.4331553
90.0,123.0,1.0,-0.049339056,-2.5163822
90.0,124.0,1.0,0.4848802,-3.7572174
90.0,125.0,1.0,0.6588919,-3.4199781
90.0,126.0,1.0,0.6581819,-4.0988483
90.0,127.0,1.0,0.13884783,-3.2710032
90.0,128.0,1.0,1.624924,-4.2328
90.0,129.0,1.0,1.410414,-4.789797
90.0,130.0,1.0,1.9280169,-4.8923197
90.0,131.0,1.0,1.2745168,-4.5415025
90.0,132.0,1.0,2.7839773,-4.7038007
90.0,133.0,1.0,2.4218314,-4.8219614
90.0,134.0,1.0,4.174963,-5.320609
90.0,135.0,1.0,2.5905902,-4.7024474
90.0,136.0,1.0,2.9721143,-5.5325155
90.0,137.0,1.0,2.877354,-6.209422
90.0,138.0,1.0,2.377074,-5.6097846
90.0,139.0,1.0,4.656643,-6.586947
90.0,140.0,1.0,3.1061666,-6.307991
90.0,141.0,1.0,3.9213383,-6.52913
90.0,142.0,1.0,4.5611324,-7.805781
90.0,143.0,1.0,4.8204203,-7.444676
90.0,144.0,1.0,3.4119303,-6.3925447
90.0,145.0,1.0,5.1061544,-7.4118347
90.0,146.0,1.0,4.4164553,-7.015294
90.0,147.0,1.0,5.309437,-8.121422
90.0,148.0,1.0,4.085823,-7.874681
90.0,149.0,1.0,5.633312,-8.216776
90.0,150.0,1.0,5.870805,-9.506028
90.0,151.0,1.0,5.3632336,-9.1544
90.0,152.0,1.0,7.2044783,-9.755471
90.0,153.0,1.0,9.309995,-9.748882
90.0,154.0,1.0,8.730315,-10.756927
91.0,1.0,1.0,-0.59138393,-1.5511613
91.0,2.0,1.0,-0.5790961,-1.8681004
91.0,3.0,1.0,-0.6438439,-1.460046
91.0,4.0,1.0,-0.58786917,-2.6362445
91.0,5.0,1.0,-0.6692326,-2.166945
91.0,6.0,1.0,1.6948588,-2.3366563
91.0,7.0,1.0,0.13521028,-2.213858
91.0,8.0,1.0,0.17186427,-2.7231765
91.0,9.0,1.0,0.023786306,-2.367941
91.0,10.0,1.0,0.052875996,-2.5187445
91.0,11.0,1.0,0.9478004,-3.2822816
91.0,12.0,1.0,-0.5958841,-2.0944471
91.0,13.0,1.0,-0.23531938,-2.4243321
91.0,14.0,1.0,-0.22946429,-0.34177026
91.0,15.0,1.0,-1.4218626,-2.927177
91.0,16.0,1.0,0.46258926,-0.9099839
91.0,17.0,1.0,0.82365394,-2.314387
91.0,18.0,1.0,-0.4187274,-1.475979
91.0,19.0,1.0,-0.042305946,-2.7781117
91.0,20.0,1.0,-0.08844781,-1.4498038
91.0,21.0,1.0,-0.1369741,-1.7573032
91.0,22.0,1.0,0.45464325,-2.919068
91.0,23.0,1.0,0.893553,-1.6464936
91.0,24.0,1.0,1.5734069,-1.9308007
91.0,25.0,1.0,0.6766212,-2.2894495
91.0,26.0,1.0,1.2416694,-2.0162504
91.0,27.0,1.0,0.49983144,-2.3500957
91.0,28.0,1.0,-1.201254,-1.7476311
91.0,29.0,1.0,0.62837887,-2.1938589
91.0,30.0,1.0,0.11868262,-3.0479305
91.0,31.0,1.0,-0.15707159,-1.7212453
91.0,32.0,1.0,1.076782,-3.0560985
91.0,33.0,1.0,1.5698836,-2.3639703
91.0,34.0,1.0,0.35958362,-2.6114185
91.0,35.0,1.0,1.1845772,-2.6105835
91.0,36.0,1.0,-0.15200043,-2.982839
91.0,37.0,1.0,0.9517567,-2.6041665
91.0,38.0,1.0,-0.66518784,-1.8845136
91.0,39.0,1.0,0.6453855,-2.9374838
91.0,40.0,1.0,0.0036308765,-2.717321
91.0,41.0,1.0,-0.40536404,-1.65747
91.0,42.0,1.0,1.7224734,-2.009609
91.0,43.0,1.0,1.1989272,-2.9283555
91.0,44.0,1.0,1.3854206,-2.564176
91.0,45.0,1.0,1.4914544,-2.9485326
91.0,46.0,1.0,0.05384898,-2.008461
91.0,47.0,1.0,0.94807076,-2.4133546
91.0,48.0,1.0,0.33777404,-2.510023
91.0,49.0,1.0,0.9132979,-1.8908567
91.0,50.0,1.0,0.89528966,-1.4897516
91.0,51.0,1.0,0.4896934,-2.4736993
91.0,52.0,1.0,2.1184886,-3.02652
91.0,53.0,1.0,1.2019703,-2.431124
91.0,54.0,1.0,1.7162697,-2.445276
91.0,55.0,1.0,1.1460693,-2.9622965
91.0,56.0,1.0,2.2462084,-3.1000261
91.0,57.0,1.0,0.8938725,-2.0787356
91.0,58.0,1.0,1.1179717,-2.736339
91.0,59.0,1.0,2.427921,-2.8078284
91.0,60.0,1.0,1.1319077,-2.2002409
91.0,61.0,1.0,1.0877936,-3.3405972
91.0,62.0,1.0,0.536505,-2.4468079
91.0,63.0,1.0,0.71731114,-3.7378886
91.0,64.0,1.0,1.7766726,-2.748601
91.0,65.0,1.0,1.6454604,-2.5118613
91.0,66.0,1.0,1.2508404,-3.2143388
91.0,67.0,1.0,1.3989012,-2.6416628
91.0,68.0,1.0,1.6302016,-2.6243126
91.0,69.0,1.0,1.324003,-3.073302
91.0,70.0,1.0,1.2728307,-3.5315533
91.0,71.0,1.0,1.654185,-3.1670458
91.0,72.0,1.0,1.1977832,-2.5791254
91.0,73.0,1.0,2.2034376,-2.9835153
91.0,74.0,1.0,1.0425036,-3.5657778
91.0,75.0,1.0,2.3849804,-3.745879
91.0,76.0,1.0,2.4219806,-3.1831417
91.0,77.0,1.0,2.362983,-2.7946198
91.0,78.0,1.0,2.9115388,-4.34513
91.0,79.0,1.0,2.0272243,-4.3179197
91.0,80.0,1.0,2.3762481,-3.7625768
91.0,81.0,1.0,1.3326957,-3.000876
91.0,82.0,1.0,2.029328,-4.0652637
91.0,83.0,1.0,1.9277713,-3.672117
91.0,84.0,1.0,2.9963195,-3.8751965
91.0,85.0,1.0,3.7292101,-4.274267
91.0,86.0,1.0,2.5026467,-3.8276892
91.0,87.0,1.0,3.0292742,-3.9960394
91.0,88.0,1.0,3.318373,-4.646535
91.0,89.0,1.0,2.8647559,-4.0970397
91.0,90.0,1.0,1.3012745,-3.3889916
91.0,91.0,1.0,1.9041479,-3.8235831
91.0,92.0,1.0,3.1541035,-4.5403953
91.0,93.0,1.0,4.119728,-3.990314
91.0,94.0,1.0,4.0232134,-4.0086074
91.0,95.0,1.0,3.3221967,-3.8364387
91.0,96.0,1.0,2.742677,-4.2610364
91.0,97.0,1.0,3.0115263,-4.0951734
91.0,98.0,1.0,3.7110178,-3.2732277
91.0,99.0,1.0,4.3011713,-4.2257285
91.0,100.0,1.0,3.8471162,-4.872798
91.0,101.0,1.0,3.6766102,-3.677499
91.0,102.0,1.0,3.303661,-4.780506
91.0,103.0,1.0,2.740905,-5.2091713
91.0,104.0,1.0,4.5332184,-4.627656
91.0,105.0,1.0,3.8998544,-4.6951284
91.0,106.0,1.0,3.7616494,-4.967935
91.0,107.0,1.0,3.794511,-5.091462
91.0,108.0,1.0,3.8421848,-5.29326
91.0,109.0,1.0,5.564333,-5.6599994
91.0,110.0,1.0,3.5811207,-5.003913
91.0,111.0,1.0,5.2881155,-5.320222
91.0,112.0,1.0,4.8695,-5.4460425
91.0,113.0,1.0,5.6024885,-6.092002
91.0,114.0,1.0,5.4932556,-5.7657876
91.0,115.0,1.0,4.130254,-5.4155264
91.0,116.0,1.0,4.968093,-5.7364745
91.0,117.0,1.0,4.2795887,-4.666997
91.0,118.0,1.0,5.474328,-5.60048
91.0,119.0,1.0,6.4598217,-6.655594
91.0,120.0,1.0,4.826544,-6.0021286
91.0,121.0,1.0,6.1741714,-6.1615787
91.0,122.0,1.0,5.8822174,-6.962067
91.0,123.0,1.0,6.085966,-6.7643533
91.0,124.0,1.0,6.764311,-7.322376
91.0,125.0,1.0,6.062434,-6.8584123
91.0,126.0,1.0,7.797825,-8.610012
91.0,127.0,1.0,7.7770777,-7.6851454
91.0,128.0,1.0,7.946251,-7.2606964
91.0,129.0,1.0,7.409647,-7.9312644
91.0,130.0,1.0,7.0578537,-6.937677
91.0,131.0,1.0,6.857403,-7.6425
91.0,132.0,1.0,8.3457,-8.586094
91.0,133.0,1.0,9.085721,-8.090956
91.0,134.0,1.0,9.62291,-8.283376
91.0,135.0,1.0,9.16329,-8.758829
92.0,1.0,1.0,-2.8349473,-0.24401686
92.0,2.0,1.0,-4.3385754,-0.055914074
92.0,3.0,1.0,-3.9482508,0.5030776
92.0,4.0,1.0,-3.8250794,-0.20673466
92.0,5.0,1.0,-3.9997532,0.7603477
92.0,6.0,1.0,-3.7991965,0.02384615
92.0,7.0,1.0,-3.7165563,0.012949735
92.0,8.0,1.0,-3.7673733,0.18223323
92.0,9.0,1.0,-4.2390633,1.3545586
92.0,10.0,1.0,-4.5774984,-0.005225584
92.0,11.0,1.0,-4.2306914,0.70651555
92.0,12.0,1.0,-3.8293366,0.6779733
92.0,13.0,1.0,-3.8535292,0.6673175
92.0,14.0,1.0,-4.2715125,0.49517992
92.0,15.0,1.0,-3.835881,-0.17130893
92.0,16.0,1.0,-4.2858086,-0.18421265
92.0,17.0,1.0,-4.3432508,0.33539432
92.0,18.0,1.0,-3.7975044,-0.15987054
92.0,19.0,1.0,-5.192419,-0.03347248
92.0,20.0,1.0,-4.6192336,0.51405126
92.0,21.0,1.0,-3.540893,-0.2955961
92.0,22.0,1.0,-3.0878518,-0.7653142
92.0,23.0,1.0,-3.51788,0.118311554
92.0,24.0,1.0,-4.196176,-0.22536665
92.0,25.0,1.0,-3.425487,-0.11270958
92.0,26.0,1.0,-4.440677,0.60085636
92.0,27.0,1.0,-3.7054288,-0.3529776
92.0,28.0,1.0,-3.4838302,-0.8393483
92.0,29.0,1.0,-5.6554384,0.39652616
92.0,30.0,1.0,-4.1643047,0.7039574
92.0,31.0,1.0,-3.5733442,-0.16073856
92.0,32.0,1.0,-2.9102318,0.16384415
92.0,33.0,1.0,-4.2263002,0.12799257
92.0,34.0,1.0,-4.1682825,0.6660258
92.0,35.0,1.0,-4.0660853,-0.043670803
92.0,36.0,1.0,-3.8595386,0.6096302
92.0,37.0,1.0,-2.856681,-0.4539664
92.0,38.0,1.0,-3.2093182,-0.6214545
92.0,39.0,1.0,-3.3902814,-0.4489844
92.0,40.0,1.0,-3.6312075,-0.6153083
92.0,41.0,1.0,-4.424946,0.05762586
92.0,42.0,1.0,-3.2984855,-0.7278333
92.0,43.0,1.0,-2.904183,-0.7746228
92.0,44.0,1.0,-3.8319874,-0.22141352
92.0,45.0,1.0,-3.997457,0.68767375
92.0,46.0,1.0,-3.8162265,0.0385174
92.0,47.0,1.0,-2.9973307,-0.88287807
92.0,48.0,1.0,-3.3044076,0.07829879
92.0,49.0,1.0,-3.4076846,0.42008257
92.0,50.0,1.0,-4.103164,0.30809942
92.0,51.0,1.0,-2.5269089,-1.0605093
92.0,52.0,1.0,-3.184887,-0.35905775
92.0,53.0,1.0,-2.3392253,0.8922466
92.0,54.0,1.0,-4.2745647,-0.20689034
92.0,55.0,1.0,-3.9568977,-0.36843094
92.0,56.0,1.0,-4.246434,0.6412001
92.0,57.0,1.0,-3.620103,-0.2585308
92.0,58.0,1.0,-3.973623,0.34975153
92.0,59.0,1.0,-2.0582197,-0.20826834
92.0,60.0,1.0,-3.779144,-0.6129421
92.0,61.0,1.0,-2.652671,0.42216307
92.0,62.0,1.0,-3.6809468,0.7564634
92.0,63.0,1.0,-4.005107,0.37195292
92.0,64.0,1.0,-3.214121,-0.21718979
92.0,65.0,1.0,-3.5750694,-0.4516947
92.0,66.0,1.0,-3.5325944,-0.0029179156
92.0,67.0,1.0,-3.545048,0.36617225
92.0,68.0,1.0,-4.5420327,0.44720972
92.0,69.0,1.0,-3.5786705,0.18252173
92.0,70.0,1.0,-3.4644196,0.54534453
92.0,71.0,1.0,-3.7614386,0.21261027
92.0,72.0,1.0,-4.110929,-0.5120529
92.0,73.0,1.0,-3.0662506,-0.17766881
92.0,74.0,1.0,-3.3691847,0.37302503
92.0,75.0,1.0,-5.0199094,1.1585997
92.0,76.0,1.0,-3.5094872,0.011954993
92.0,77.0,1.0,-3.1474404,0.35531008
92.0,78.0,1.0,-4.3770695,0.853683
92.0,79.0,1.0,-2.413104,0.15826875
92.0,80.0,1.0,-3.365914,0.81640863
92.0,81.0,1.0,-3.9633956,0.071991354
92.0,82.0,1.0,-4.4737616,0.36171567
92.0,83.0,1.0,-3.22335,0.6136085
92.0,84.0,1.0,-3.2600336,-0.610227
92.0,85.0,1.0,-3.7544131,-0.54402554
92.0,86.0,1.0,-3.702397,-0.21502876
92.0,87.0,1.0,-3.687554,0.85327923
92.0,88.0,1.0,-2.966506,0.15106142
92.0,89.0,1.0,-3.4816606,-0.078930974
92.0,90.0,1.0,-2.508774,-0.083191395
92.0,91.0,1.0,-3.077288,0.9351312
92.0,92.0,1.0,-2.5505214,-0.1494315
92.0,93.0,1.0,-3.5758827,0.6853826
92.0,94.0,1.0,-3.3557072,-0.00088590384
92.0,95.0,1.0,-4.101083,0.45862123
92.0,96.0,1.0,-2.6577797,-0.5307436
92.0,97.0,1.0,-3.0485253,0.54826057
92.0,98.0,1.0,-3.297422,-0.48471782
92.0,99.0,1.0,-3.623394,-0.1756202
92.0,100.0,1.0,-3.4035716,-0.09919971
92.0,101.0,1.0,-3.377166,0.4722671
92.0,102.0,1.0,-2.9057088,-0.031095862
92.0,103.0,1.0,-1.9090691,0.20505163
92.0,104.0,1.0,-2.7531672,-0.6810272
92.0,105.0,1.0,-2.0318408,-0.75632286
92.0,106.0,1.0,-3.6695318,-0.023408383
92.0,107.0,1.0,-2.5379412,-0.536245
92.0,108.0,1.0,-2.9168267,-0.30672875
92.0,109.0,1.0,-3.1328268,-0.1785759
92.0,110.0,1.0,-4.211292,0.018074289
92.0,111.0,1.0,-2.770501,0.14670604
92.0,112.0,1.0,-2.5506902,0.33524847
92.0,113.0,1.0,-3.2245545,0.37265182
92.0,114.0,1.0,-3.1787026,-0.73821795
92.0,115.0,1.0,-3.153464,-0.19848344
92.0,116.0,1.0,-2.304824,-0.6318073
92.0,117.0,1.0,-3.247779,0.0035709739
92.0,118.0,1.0,-1.3234402,0.032632828
92.0,119.0,1.0,-3.6190104,0.3119378
92.0,120.0,1.0,-3.4625466,-0.05484566
92.0,121.0,1.0,-1.7714398,0.29198077
92.0,122.0,1.0,-4.133917,0.93904376
92.0,123.0,1.0,-2.2776883,0.71667457
92.0,124.0,1.0,-3.2820656,0.5966014
92.0,125.0,1.0,-1.7302586,-0.5444238
92.0,126.0,1.0,-3.5916545,-0.31059578
92.0,127.0,1.0,-2.2863493,-0.0808039
92.0,128.0,1.0,-2.6710844,-0.2667772
92.0,129.0,1.0,-2.9733717,0.92325354
92.0,130.0,1.0,-2.6867027,0.010249779
92.0,131.0,1.0,-2.0615788,-0.05018103
92.0,132.0,1.0,-2.6561337,0.12239939
92.0,133.0,1.0,-1.4791287,0.5931945
92.0,134.0,1.0,-2.242198,0.21406509
92.0,135.0,1.0,-2.5405354,1.0306964
92.0,136.0,1.0,-2.3884525,0.54330635
92.0,137.0,1.0,-2.6699426,1.1564952
92.0,138.0,1.0,-4.2784605,1.094238
92.0,139.0,1.0,-2.3335192,0.055401117
92.0,140.0,1.0,-1.85998,-0.48829767
92.0,141.0,1.0,-2.6989276,0.58451915
92.0,142.0,1.0,-2.6180916,-0.14571753
92.0,143.0,1.0,-3.072832,0.90088975
92.0,144.0,1.0,-2.2365105,0.6576381
92.0,145.0,1.0,-2.3220644,0.32104
92.0,146.0,1.0,-3.079411,0.16604896
92.0,147.0,1.0,-1.7855201,0.64625025
92.0,148.0,1.0,-1.5138546,0.06126508
92.0,149.0,1.0,-2.028922,0.5651709
92.0,150.0,1.0,-2.5462904,0.16719404
92.0,151.0,1.0,-0.9221246,0.2268211
92.0,152.0,1.0,-2.8114984,0.79029226
92.0,153.0,1.0,-2.2946193,-0.20900431
92.0,154.0,1.0,-2.092617,0.39129245
92.0,155.0,1.0,-2.3239114,0.7350277
92.0,156.0,1.0,-2.5414867,0.52020645
92.0,157.0,1.0,-2.490055,1.5341041
92.0,158.0,1.0,-3.492359,1.1608014
92.0,159.0,1.0,-2.372684,0.5991772
92.0,160.0,1.0,-0.8991263,0.31689006
92.0,161.0,1.0,-1.8309673,0.46524408
92.0,162.0,1.0,-1.8527778,0.15933518
92.0,163.0,1.0,-1.7058768,0.1837471
92.0,164.0,1.0,-1.6803768,0.9351467
92.0,165.0,1.0,-1.8758986,0.034237057
92.0,166.0,1.0,-1.5270963,0.86703324
92.0,167.0,1.0,-0.42656565,-0.06716889
92.0,168.0,1.0,-2.0190334,0.45596272
92.0,169.0,1.0,-1.5561454,0.87299025
92.0,170.0,1.0,-3.202134,0.8410063
92.0,171.0,1.0,-2.0537171,-0.11538616
92.0,172.0,1.0,-1.9497528,0.3870017
92.0,173.0,1.0,-1.8190241,0.441813
92.0,174.0,1.0,-2.7595212,0.15578435
92.0,175.0,1.0,-1.8858918,0.5004878
92.0,176.0,1.0,-2.3391705,-0.2871874
92.0,177.0,1.0,-2.3896115,0.32823077
92.0,178.0,1.0,-1.1712052,-0.021548852
92.0,179.0,1.0,-1.8303525,1.4975998
92.0,180.0,1.0,-1.8853749,0.33782095
92.0,181.0,1.0,-1.3954148,0.20874135
92.0,182.0,1.0,-1.7262819,0.5050761
92.0,183.0,1.0,-0.39414477,-0.077117085
92.0,184.0,1.0,-0.9487691,-0.12072265
92.0,185.0,1.0,-0.807143,-0.07922843
92.0,186.0,1.0,-1.6285038,0.039153457
92.0,187.0,1.0,-3.192065,1.2437168
92.0,188.0,1.0,-1.5023263,0.57246745
92.0,189.0,1.0,-0.62384677,-0.182138
92.0,190.0,1.0,-0.96954226,0.8770673
92.0,191.0,1.0,-1.0371134,1.3629302
92.0,192.0,1.0,-2.9271805,0.74908495
92.0,193.0,1.0,0.19862485,0.10101541
92.0,194.0,1.0,-1.397843,0.69894814
92.0,195.0,1.0,-0.488379,0.5654412
92.0,196.0,1.0,-0.08855271,-0.16882133
92.0,197.0,1.0,-0.36405587,0.36285493
92.0,198.0,1.0,-0.80224156,0.35397777
92.0,199.0,1.0,-0.82740164,0.6842241
92.0,200.0,1.0,-0.84944797,1.0699384
92.0,201.0,1.0,-0.9998126,1.1299025
92.0,202.0,1.0,-1.0283983,0.79650676
92.0,203.0,1.0,-0.5581937,0.55633396
92.0,204.0,1.0,-1.2484779,1.4240457
92.0,205.0,1.0,0.19982648,1.2341063
92.0,206.0,1.0,0.5211756,0.5470352
92.0,207.0,1.0,-0.73547006,0.7610897
92.0,208.0,1.0,-0.2860775,1.3466065
92.0,209.0,1.0,-1.0366468,0.92487097
92.0,210.0,1.0,-0.60341096,0.48493123
92.0,211.0,1.0,-1.6426051,1.3125763
92.0,212.0,1.0,-0.8026264,0.97481215
92.0,213.0,1.0,-0.19997811,0.48308814
92.0,214.0,1.0,0.12536764,0.55972666
92.0,215.0,1.0,-0.37828612,1.4072231
92.0,216.0,1.0,-0.2686031,0.743845
92.0,217.0,1.0,1.0985663,0.46430373
92.0,218.0,1.0,0.043239594,0.41716376
92.0,219.0,1.0,0.4143622,0.4067093
92.0,220.0,1.0,-1.0741796,0.99785197
92.0,221.0,1.0,0.66260314,0.74186826
92.0,222.0,1.0,-0.11230612,0.34246454
92.0,223.0,1.0,0.1348226,1.8500159
92.0,224.0,1.0,1.0836985,0.13090833
92.0,225.0,1.0,0.5627434,0.6060011
92.0,226.0,1.0,0.77836156,0.4290155
92.0,227.0,1.0,-0.018505812,0.7084369
92.0,228.0,1.0,0.98704934,0.22330722
92.0,229.0,1.0,1.2901566,1.0521117
92.0,230.0,1.0,-0.1881907,1.1102324
92.0,231.0,1.0,0.5310521,0.69260997
92.0,232.0,1.0,0.11723852,1.8558576
92.0,233.0,1.0,2.1160862,0.9539707
92.0,234.0,1.0,1.4661968,1.1367052
92.0,235.0,1.0,0.38760257,1.299309
92.0,236.0,1.0,1.7767098,0.6015307
92.0,237.0,1.0,0.7889402,0.08147296
92.0,238.0,1.0,2.3721488,0.68973005
92.0,239.0,1.0,0.18636107,1.291027
92.0,240.0,1.0,0.45752478,1.9704773
92.0,241.0,1.0,0.8031709,1.4398358
92.0,242.0,1.0,0.9914496,1.7807505
92.0,243.0,1.0,0.7807691,0.8773109
92.0,244.0,1.0,1.1529353,0.4482019
92.0,245.0,1.0,2.2458541,1.3143954
92.0,246.0,1.0,2.4654567,1.4190693
92.0,247.0,1.0,2.458484,0.97384477
92.0,248.0,1.0,1.6201689,0.58004224
92.0,249.0,1.0,1.0795543,1.8427831
92.0,250.0,1.0,1.6538513,0.30598664
92.0,251.0,1.0,1.6779025,1.073454
92.0,252.0,1.0,0.8523307,1.512782
92.0,253.0,1.0,1.4529479,1.3967332
92.0,254.0,1.0,2.5663917,2.0875561
92.0,255.0,1.0,2.0172994,1.8542209
92.0,256.0,1.0,1.2928302,2.1091502
92.0,257.0,1.0,1.9548247,2.5220013
92.0,258.0,1.0,1.6238782,1.8725607
92.0,259.0,1.0,2.7539637,0.6142963
92.0,260.0,1.0,3.5162776,1.0566759
92.0,261.0,1.0,2.763108,2.6033318
92.0,262.0,1.0,1.65185,2.1692057
92.0,263.0,1.0,2.754163,1.1715521
92.0,264.0,1.0,2.1838882,2.2216697
92.0,265.0,1.0,3.1686156,2.401972
92.0,266.0,1.0,3.6832216,2.6588638
92.0,267.0,1.0,2.8724158,0.8559339
92.0,268.0,1.0,2.9338539,1.7160157
92.0,269.0,1.0,3.685702,1.6591423
92.0,270.0,1.0,3.69724,1.9972756
92.0,271.0,1.0,4.2155657,1.5981842
92.0,272.0,1.0,3.2561996,1.8274271
92.0,273.0,1.0,2.565605,2.1602316
92.0,274.0,1.0,4.2156477,1.3747334
92.0,275.0,1.0,4.1340704,2.3765514
92.0,276.0,1.0,4.058405,2.2798822
92.0,277.0,1.0,5.9477654,2.097075
92.0,278.0,1.0,4.843069,1.9871997
92.0,279.0,1.0,4.4449053,2.4121423
92.0,280.0,1.0,4.322378,2.3241835
92.0,281.0,1.0,3.448849,2.5166695
92.0,282.0,1.0,3.2120478,2.562228
92.0,283.0,1.0,5.0205717,2.123826
92.0,284.0,1.0,4.687832,2.2145658
92.0,285.0,1.0,5.215186,1.8551043
92.0,286.0,1.0,4.7981415,2.201236
92.0,287.0,1.0,5.865041,1.9974905
92.0,288.0,1.0,6.881707,2.3336384
92.0,289.0,1.0,5.2694387,1.7371799
92.0,290.0,1.0,6.7996807,2.4677963
92.0,291.0,1.0,5.6365433,2.2411768
92.0,292.0,1.0,5.2581244,3.460907
92.0,293.0,1.0,6.0417376,2.1924496
92.0,294.0,1.0,5.4671926,2.5738857
92.0,295.0,1.0,5.8058453,3.1361024
92.0,296.0,1.0,6.1545916,2.6192815
92.0,297.0,1.0,6.7381525,2.7409778
92.0,298.0,1.0,6.118369,2.8363159
92.0,299.0,1.0,7.0938616,2.6167457
92.0,300.0,1.0,6.268571,3.2098258
92.0,301.0,1.0,5.6893053,3.938346
92.0,302.0,1.0,6.619402,3.0092714
92.0,303.0,1.0,6.823969,3.298082
92.0,304.0,1.0,6.8560095,2.7457116
92.0,305.0,1.0,7.012167,3.3437474
92.0,306.0,1.0,7.763811,3.4347692
92.0,307.0,1.0,9.192104,4.0044584
92.0,308.0,1.0,7.0855236,3.7678971
92.0,309.0,1.0,8.187726,4.0204253
92.0,310.0,1.0,7.9884987,4.1495004
92.0,311.0,1.0,8.77483,4.362129
92.0,312.0,1.0,8.792044,3.6445632
92.0,313.0,1.0,8.156364,4.110385
92.0,314.0,1.0,7.954094,3.7028515
92.0,315.0,1.0,6.609971,4.802813
92.0,316.0,1.0,9.642697,4.4391522
92.0,317.0,1.0,8.658756,4.633365
92.0,318.0,1.0,9.852248,4.0916367
92.0,319.0,1.0,10.201029,3.8278315
92.0,320.0,1.0,10.972674,4.274042
92.0,321.0,1.0,11.275887,4.115989
92.0,322.0,1.0,9.721957,4.7066007
92.0,323.0,1.0,10.239444,5.059924
92.0,324.0,1.0,10.849635,4.705058
92.0,325.0,1.0,10.019504,4.557087
92.0,326.0,1.0,10.01539,4.9296575
92.0,327.0,1.0,10.195611,6.0553017
92.0,328.0,1.0,11.45377,3.7010427
92.0,329.0,1.0,11.05585,5.5663776
92.0,330.0,1.0,9.625598,5.1949954
92.0,331.0,1.0,10.9468975,5.370586
92.0,332.0,1.0,11.893419,5.266739
92.0,333.0,1.0,11.497706,5.051298
92.0,334.0,1.0,11.836172,5.8255987
92.0,335.0,1.0,12.491791,5.651123
92.0,336.0,1.0,13.175164,5.835457
92.0,337.0,1.0,11.898696,5.7127333
92.0,338.0,1.0,13.199874,5.4701934
92.0,339.0,1.0,13.712396,6.0156326
92.0,340.0,1.0,13.9300165,5.5478067
92.0,341.0,1.0,14.810552,6.1735296
93.0,1.0,1.0,-4.648196,1.2228361
93.0,2.0,1.0,-4.5929623,1.6206758
93.0,3.0,1.0,-4.5317764,1.6448934
93.0,4.0,1.0,-6.233864,2.4385545
93.0,5.0,1.0,-4.597765,1.9713204
93.0,6.0,1.0,-3.718822,2.0212536
93.0,7.0,1.0,-4.1805587,0.8274565
93.0,8.0,1.0,-5.2435684,2.0342326
93.0,9.0,1.0,-3.829326,1.3856335
93.0,10.0,1.0,-4.3176146,2.0947323
93.0,11.0,1.0,-4.013336,1.2248255
93.0,12.0,1.0,-4.3901076,1.9189849
93.0,13.0,1.0,-5.6805735,1.9157404
93.0,14.0,1.0,-4.1171007,1.8167741
93.0,15.0,1.0,-5.505904,2.4895325
93.0,16.0,1.0,-4.2555723,0.1724345
93.0,17.0,1.0,-4.133671,1.8684307
93.0,18.0,1.0,-4.400744,1.2491994
93.0,19.0,1.0,-4.340311,1.279838
93.0,20.0,1.0,-3.845128,1.651451
93.0,21.0,1.0,-4.298213,1.5697781
93.0,22.0,1.0,-3.6630738,2.0352407
93.0,23.0,1.0,-3.7987313,1.922643
93.0,24.0,1.0,-5.1778107,1.4083639
93.0,25.0,1.0,-3.4199216,1.373397
93.0,26.0,1.0,-5.7670155,0.9722682
93.0,27.0,1.0,-4.5425143,2.1144478
93.0,28.0,1.0,-3.737607,2.274676
93.0,29.0,1.0,-4.808363,2.0923617
93.0,30.0,1.0,-3.7007935,1.4162407
93.0,31.0,1.0,-4.890579,1.4384952
93.0,32.0,1.0,-4.04053,1.7288793
