T24,T30,T50,P15,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,unit_number,time_cycles,RUL_raw,RUL_capped
-0.212112,0.990003,-1.02129,0.202722,-0.466311,0.568393,0.592935,1.005791,-0.319462,0.581143,0.487762,-0.544524,-0.287712,0.203341,-1.756233,92.0,172.0,169.0,125.0
0.349317,-0.536515,0.80959,0.202722,-0.888794,-0.919028,0.360516,0.253794,-0.218836,0.397065,0.611004,0.513242,-0.287712,-0.491123,-1.293632,92.0,173.0,168.0,125.0
-0.265581,0.745244,-0.433035,0.202722,-0.190072,1.126175,3e-05,0.080256,-1.204974,0.02891,0.413565,-0.415157,-0.287712,1.515106,-0.663626,92.0,174.0,167.0,125.0
0.723602,0.74095,-0.187222,0.202722,-0.287568,0.568393,0.932076,-0.440358,0.26417,-0.155168,-0.01904,0.543681,2.347725,0.203341,0.031553,92.0,175.0,166.0,125.0
-1.040887,-0.360461,0.250155,0.202722,0.557398,0.196538,-0.144638,0.774407,-1.144598,1.50153,0.295353,-0.008031,-0.287712,-0.41396,-0.718576,92.0,176.0,165.0,125.0
-0.693336,-0.027676,-0.222823,0.202722,-1.311277,-0.361245,0.316641,0.890099,-0.440214,0.212988,0.319247,0.246898,-0.287712,-0.259635,0.101837,92.0,177.0,164.0,125.0
-0.131908,1.97977,0.929954,0.202722,0.476151,0.940248,0.253793,0.60087,-0.098084,0.581143,0.63867,0.825245,-0.287712,-1.262749,-0.355652,92.0,178.0,163.0,125.0
0.108704,0.294374,0.519701,0.202722,-0.23882,0.382465,1.47399,-1.192355,1.049056,-0.7074,0.660049,1.224761,1.469246,-1.5714,0.294801,92.0,179.0,162.0,125.0
1.178092,-2.520343,0.697703,0.202722,-0.547558,-0.361245,0.935633,0.60087,0.566049,0.949298,-0.008979,1.715594,1.469246,-0.10531,0.630889,92.0,180.0,161.0,125.0
0.589929,0.034587,-0.309281,0.202722,-1.148784,0.382465,0.815867,1.237175,-0.379838,0.02891,0.197262,-0.47223,0.590767,-0.491123,-1.100669,92.0,181.0,160.0,125.0
0.188908,0.068939,0.206078,0.202722,0.134915,-0.175317,0.796894,-0.26682,0.062918,0.397065,0.271459,2.807604,0.590767,-0.491123,0.101837,92.0,182.0,159.0,125.0
0.536459,0.730215,0.178954,0.202722,-0.108825,0.75432,1.121805,1.526405,-1.788607,0.949298,0.270202,0.273533,0.590767,-0.876936,-0.308369,92.0,183.0,158.0,125.0
0.696867,1.234761,1.630096,0.202722,-0.320067,0.382465,0.260908,0.02241,-1.365976,-0.339245,0.424883,-1.039162,0.590767,-1.031261,-1.504486,92.0,184.0,157.0,125.0
1.418704,1.258378,0.4129,0.202722,-0.693802,0.01061,0.725745,0.369486,-0.621341,0.949298,0.182171,0.444754,1.469246,0.357666,-0.670016,92.0,185.0,156.0,125.0
-0.185377,1.226173,1.369026,0.202722,-0.563807,-0.175317,1.037613,0.658716,-0.138335,0.581143,-0.384994,0.440949,-2.04467,-0.336798,-1.48404,92.0,186.0,155.0,125.0
-0.506193,-0.723304,0.38069,0.202722,0.232411,0.568393,1.104018,-0.440358,-0.661592,-0.523323,0.353201,0.311582,-1.166191,-0.182472,0.876246,92.0,187.0,154.0,125.0
-0.586397,1.561105,-0.261814,0.202722,0.199912,0.568393,0.84314,0.31164,-0.601216,0.76522,0.652503,0.490413,0.590767,-0.259635,-0.629123,92.0,188.0,153.0,125.0
1.178092,-1.135528,0.965554,0.202722,-1.376275,1.126175,0.220591,0.080256,-1.667855,0.581143,1.056184,0.269728,0.590767,0.049015,-1.443147,92.0,189.0,152.0,125.0
0.910745,0.105438,0.629893,0.202722,-0.791298,0.382465,1.653047,2.278403,-0.983596,0.212988,0.564473,-1.522386,0.590767,0.357666,-0.056623,92.0,190.0,151.0,125.0
-0.105173,-0.321815,-0.538141,0.202722,-0.710051,0.568393,1.790601,0.427332,0.183669,0.212988,0.883897,-0.422766,2.347725,-1.88005,-0.363319,92.0,191.0,150.0,125.0
-0.960683,-1.075412,1.170681,0.202722,-0.043828,0.382465,1.048285,0.60087,1.270434,0.76522,-0.029101,-0.179252,-0.287712,-0.259635,0.297357,92.0,192.0,149.0,125.0
1.472173,0.691569,0.896049,0.202722,-0.612555,0.01061,1.131292,0.947945,-1.003721,0.581143,0.512913,0.113726,1.469246,-2.497351,-0.332649,92.0,193.0,148.0,125.0
-0.265581,0.305109,0.084019,0.202722,-0.027579,0.75432,0.972393,0.716561,-1.345851,0.397065,0.844912,0.292557,0.590767,-0.491123,0.345917,92.0,194.0,147.0,125.0
1.766255,0.305109,0.653626,0.202722,1.386115,1.312103,1.248687,0.427332,-0.319462,-0.155168,0.697776,1.525349,-0.287712,-1.031261,-2.39774,92.0,195.0,146.0,125.0
1.792989,-1.225702,0.382385,0.202722,-0.060077,0.196538,0.911917,2.104865,-0.742093,1.685608,0.574534,1.879206,0.590767,-0.876936,-0.500055,92.0,196.0,145.0,125.0
0.589929,0.283639,0.533263,0.202722,-1.165033,1.49803,1.260545,1.352867,-0.601216,0.397065,0.819761,0.935587,-0.287712,-0.336798,-0.56395,92.0,197.0,144.0,125.0
0.696867,0.206347,-0.158403,0.202722,-1.116285,0.568393,1.369639,0.658716,-1.406227,0.76522,0.312959,0.676853,1.469246,0.897804,-0.294312,92.0,198.0,143.0,125.0
1.632581,-0.371196,0.785857,0.202722,-0.807547,0.382465,1.066072,1.063637,-0.802469,1.317453,1.144214,-1.221798,1.469246,-0.10531,0.501821,92.0,199.0,142.0,125.0
0.589929,1.307759,-1.275579,0.202722,0.638645,0.568393,1.205997,1.005791,-0.943346,1.133375,1.359259,0.566511,1.469246,-1.031261,0.45965,92.0,200.0,141.0,125.0
0.349317,1.020061,0.372213,0.202722,-0.48256,-0.361245,1.281889,1.699943,0.143419,1.133375,1.248593,-0.217301,-1.166191,-1.417075,-0.420825,92.0,201.0,140.0,125.0
0.830541,-0.326109,0.475624,0.202722,-1.051288,0.382465,0.702029,0.658716,0.26417,0.76522,1.423395,1.05354,0.590767,-0.10531,-0.324982,92.0,202.0,139.0,125.0
-0.586397,1.337817,0.272193,0.202722,-0.856295,1.126175,1.38624,0.716561,-0.903095,0.397065,0.686458,1.236175,0.590767,-0.876936,0.397033,92.0,203.0,138.0,125.0
0.215643,0.4189,0.994374,0.202722,0.053668,-0.175317,1.428929,1.526405,-0.238961,0.212988,1.169366,-0.635842,0.590767,0.434829,-0.847644,92.0,204.0,137.0,125.0
1.391969,1.859538,-0.048211,0.202722,-1.197532,-0.547173,1.29849,1.526405,-0.601216,-0.339245,1.623349,0.444754,0.590767,-1.031261,-1.461038,92.0,205.0,136.0,125.0
2.461356,0.779596,1.150338,0.202722,-1.148784,-0.547173,1.571226,0.253794,-0.601216,0.581143,0.700291,0.246898,1.469246,-1.5714,-1.480206,92.0,206.0,135.0,125.0
-0.345785,0.6336,1.123213,0.202722,0.02117,0.382465,1.213112,0.195948,-1.506853,0.397065,0.925397,0.539876,0.590767,-1.262749,-0.156299,92.0,207.0,134.0,125.0
1.605846,0.150525,0.718046,0.202722,-0.368815,0.196538,2.484299,-0.035436,-0.560966,0.581143,0.59214,0.825245,0.590767,0.049015,-1.565826,92.0,208.0,133.0,125.0
2.113805,-0.746921,-0.373701,0.202722,-1.00254,0.75432,1.751469,-0.382512,-0.762218,0.581143,0.617291,1.624276,-0.287712,-0.028147,-0.207415,92.0,209.0,132.0,125.0
1.178092,0.255728,1.168985,0.202722,-0.190072,0.940248,1.045913,-0.208974,0.26417,0.581143,0.85623,1.746034,-0.287712,-1.185587,-1.107058,92.0,210.0,131.0,125.0
0.188908,0.876211,-0.226213,0.202722,0.118666,0.568393,1.364896,-0.208974,-0.92322,0.212988,1.03229,0.109921,-0.287712,-0.491123,-0.502611,92.0,211.0,130.0,125.0
0.48299,2.327584,0.216249,0.202722,-1.018789,0.75432,1.61273,0.080256,-1.365976,-0.7074,0.59214,0.676853,0.590767,0.589154,0.002161,92.0,212.0,129.0,125.0
0.135439,1.546076,1.769107,0.202722,-0.255069,0.382465,1.511936,0.427332,-0.92322,0.581143,0.442489,-0.240131,1.469246,-0.568286,-0.89876,92.0,213.0,128.0,125.0
0.990949,0.985709,0.616331,0.202722,-1.49002,0.75432,0.904802,0.947945,-1.406227,0.397065,1.530289,-0.236326,1.469246,-0.10531,-0.77097,92.0,214.0,127.0,125.0
-0.586397,0.874064,0.382385,0.202722,-1.327527,0.01061,1.221413,1.005791,-0.319462,-0.155168,1.741561,0.874709,2.347725,-0.722611,0.218127,92.0,215.0,126.0,125.0
1.017684,1.758629,0.25185,0.202722,-0.645054,-0.547173,1.007967,1.063637,-0.822594,0.212988,1.095169,0.288752,0.590767,-1.108424,-1.173509,92.0,216.0,125.0,125.0
-0.158642,0.388842,0.604464,0.202722,-0.953792,0.940248,1.675577,0.716561,-0.92322,0.949298,1.134154,1.297054,2.347725,-2.034376,-1.912137,92.0,217.0,124.0,124.0
1.552377,0.266463,1.447008,0.202722,-0.970041,1.869885,0.904802,1.005791,-0.077959,0.76522,1.500107,-1.313116,1.469246,-0.336798,-1.255295,92.0,218.0,123.0,123.0
0.188908,0.416753,1.175766,0.202722,-0.645054,0.382465,1.14315,1.121483,-0.721968,0.581143,1.103972,0.707293,1.469246,-1.494237,-1.815017,92.0,219.0,122.0,122.0
0.269112,-0.059881,0.343394,0.202722,-0.417563,0.382465,1.133663,0.890099,-1.728231,-0.523323,1.103972,0.421924,-0.287712,-0.568286,-0.607399,92.0,220.0,121.0,121.0
1.017684,1.488107,1.00624,0.202722,-1.522519,0.568393,2.036063,1.295021,-2.472866,0.581143,0.976957,1.034515,0.590767,0.434829,0.616832,92.0,221.0,120.0,120.0
0.696867,0.517662,0.719742,0.202722,-1.863755,0.568393,1.195325,0.195948,-1.084223,0.949298,0.873836,0.090897,1.469246,-1.417075,0.407256,92.0,222.0,119.0,119.0
1.391969,0.494045,1.029974,0.202722,-0.466311,-0.361245,2.352674,1.584251,-0.963471,0.76522,1.656046,-0.692915,0.590767,-1.802888,0.628333,92.0,223.0,118.0,118.0
1.525642,0.74095,1.677563,0.202722,-0.190072,1.49803,1.285447,1.237175,-0.560966,1.685608,1.312729,1.0231,1.469246,-0.182472,-1.567103,92.0,224.0,117.0,117.0
-0.933948,1.823039,1.792841,0.202722,-1.506269,0.940248,1.529723,1.468559,-1.184849,0.581143,1.247335,0.916563,0.590767,-0.799773,0.192569,92.0,225.0,116.0,116.0
1.846459,-0.323962,0.757037,0.202722,-1.392524,0.382465,2.30287,0.60087,-1.386102,0.949298,0.279005,0.680658,1.469246,-1.494237,-0.93582,92.0,226.0,115.0,115.0
0.08197,0.03244,1.570762,0.202722,-0.710051,0.01061,1.293747,0.716561,-0.762218,-0.523323,0.862518,0.600755,1.469246,-1.88005,-1.476372,92.0,227.0,114.0,114.0
1.258296,-0.523633,1.243577,0.202722,-1.165033,0.196538,1.176352,1.526405,-1.748356,0.581143,1.223441,1.612862,1.469246,-1.108424,-1.052109,92.0,228.0,113.0,113.0
1.151357,-0.201583,1.792841,0.202722,-1.00254,0.196538,1.719452,1.121483,-1.567229,0.949298,1.991818,1.593837,1.469246,-0.568286,-1.018883,92.0,229.0,112.0,112.0
0.803806,-0.152202,-0.054992,0.202722,-1.652514,0.196538,1.822618,0.774407,-0.339588,-0.891478,0.765685,0.924173,1.469246,-1.494237,-1.210569,92.0,230.0,111.0,111.0
-0.559663,1.148881,1.650439,0.202722,-0.320067,1.49803,1.930526,0.253794,-0.178585,0.212988,0.766943,0.977441,1.469246,-1.108424,-2.517863,92.0,231.0,110.0,110.0
0.295847,0.811801,1.416493,0.202722,-0.823797,-0.175317,2.002861,0.60087,-0.601216,0.02891,1.81953,0.049043,1.469246,-0.41396,-1.328136,92.0,232.0,109.0,109.0
1.472173,1.151028,1.996272,0.202722,-1.295028,-0.175317,1.827361,1.179329,-1.808732,0.581143,1.993075,1.962914,1.469246,-0.876936,-1.601607,92.0,233.0,108.0,108.0
1.151357,1.889596,1.908119,0.202722,-0.661303,0.01061,1.99456,0.427332,-0.299337,1.133375,1.691258,2.723896,1.469246,-0.491123,-1.141562,92.0,234.0,107.0,107.0
0.188908,0.901975,1.458875,0.202722,-1.051288,0.75432,1.816689,0.02241,-0.742093,1.317453,1.828333,-0.209691,1.469246,-1.031261,-0.699408,92.0,235.0,106.0,106.0
0.777071,1.178939,1.123213,0.202722,-0.368815,0.01061,1.483477,2.162711,-1.728231,1.869685,1.950318,2.198818,1.469246,-0.259635,-1.471261,92.0,236.0,105.0,105.0
-0.345785,1.12097,1.248663,0.202722,-1.49002,1.49803,1.170423,2.047019,-0.721968,0.949298,1.273744,1.723204,-1.166191,-0.954099,-1.605441,92.0,237.0,104.0,104.0
1.204826,1.930389,1.664001,0.202722,-1.522519,0.568393,1.741983,0.60087,-1.325726,1.869685,2.143984,1.453055,2.347725,-0.954099,-1.426534,92.0,238.0,103.0,103.0
0.055235,-0.948739,0.879096,0.202722,-1.798758,0.196538,1.912739,1.468559,-1.345851,-0.523323,1.365547,2.103695,0.590767,-0.259635,-0.681517,92.0,239.0,102.0,102.0
0.696867,-0.214465,0.689227,0.202722,0.24866,0.568393,2.000489,1.295021,-0.098084,0.212988,2.29615,1.026905,1.469246,-1.108424,-1.940251,92.0,240.0,101.0,101.0
1.445438,2.490756,0.889268,0.202722,-1.75001,0.01061,2.30287,0.947945,-1.386102,0.581143,1.51394,-0.243936,0.590767,-0.491123,-0.134575,92.0,241.0,100.0,100.0
0.055235,-0.107115,0.594292,0.202722,-2.221241,1.49803,2.703673,0.485178,-0.92322,0.212988,1.999363,0.722512,-0.287712,-1.648562,-2.102545,92.0,242.0,99.0,99.0
0.910745,-0.358314,2.298029,0.202722,-1.782508,0.196538,2.261367,0.947945,-0.480464,0.02891,0.702806,0.848074,1.469246,-0.028147,-2.05654,92.0,243.0,98.0,98.0
1.525642,0.895534,1.357159,0.202722,-0.108825,0.568393,1.63526,1.179329,-2.432615,0.212988,1.096426,1.601447,0.590767,-1.417075,-0.879592,92.0,244.0,97.0,97.0
1.605846,1.230467,1.111347,0.202722,-0.758799,0.382465,2.723832,0.947945,-2.231363,0.76522,1.749106,2.328185,1.469246,-1.262749,-0.986936,92.0,245.0,96.0,96.0
0.990949,1.479519,1.043536,0.202722,-1.831257,0.01061,2.205634,1.873481,-1.728231,0.212988,2.410589,1.647106,1.469246,-1.5714,-1.77029,92.0,246.0,95.0,95.0
1.899928,0.786037,0.628198,0.202722,-1.262529,0.196538,2.379948,1.352867,-2.41249,1.685608,1.965409,0.319191,1.469246,-2.651677,-1.61822,92.0,247.0,94.0,94.0
0.777071,0.221376,1.658916,0.202722,-1.116285,0.196538,2.044364,1.584251,-0.802469,1.685608,1.218411,2.377649,2.347725,-1.031261,-0.204859,92.0,248.0,93.0,93.0
1.124622,0.019558,1.903033,0.202722,0.476151,-0.175317,2.538846,1.005791,-1.687981,-0.339245,1.697546,1.03071,1.469246,-1.339912,-1.861021,92.0,249.0,92.0,92.0
0.670133,1.445167,1.097785,0.202722,-1.685012,0.940248,2.046735,2.336249,-2.472866,1.133375,1.087623,-0.639646,0.590767,-0.799773,-1.671891,92.0,250.0,91.0,91.0
-0.399255,0.586366,2.250561,0.202722,-1.018789,1.126175,2.058594,1.757789,-1.325726,0.397065,1.950318,1.521544,0.590767,-2.420189,-0.538392,92.0,251.0,90.0,90.0
0.696867,1.148881,1.418189,0.202722,-1.863755,0.382465,1.815503,2.625478,-0.661592,0.212988,2.218181,0.113726,0.590767,-0.259635,-0.061734,92.0,252.0,89.0,89.0
0.964214,0.614277,2.503155,0.202722,-1.376275,0.568393,2.274411,1.410713,-0.92322,1.317453,2.12009,0.326801,0.590767,-1.185587,-0.299424,92.0,253.0,88.0,88.0
2.247479,0.599248,1.472437,0.202722,-0.612555,0.382465,2.95625,1.410713,-1.567229,0.212988,2.623119,0.874709,1.469246,-2.728839,-1.42909,92.0,254.0,87.0,87.0
1.525642,-0.272434,1.965758,0.202722,-0.905043,0.382465,2.850713,1.468559,-2.050235,0.76522,2.33262,0.353436,1.469246,-0.876936,-1.630999,92.0,255.0,86.0,86.0
0.429521,0.670099,0.019599,0.202722,-2.302488,0.940248,3.504094,1.121483,-0.842719,0.02891,1.562986,0.760561,0.590767,-0.876936,-2.018203,92.0,256.0,85.0,85.0
0.242378,0.979268,1.825051,0.202722,-1.132534,0.382465,3.939285,0.485178,-1.486728,0.581143,1.940257,1.886815,1.469246,-1.339912,-0.220194,92.0,257.0,84.0,84.0
0.0285,0.191318,1.307997,0.202722,-1.977501,1.126175,2.66217,1.237175,-1.627605,0.212988,2.433226,1.559593,0.590767,-0.799773,-1.11217,92.0,258.0,83.0,83.0
1.418704,1.043678,2.099683,0.202722,-1.197532,1.126175,1.771628,2.799016,-1.3056,0.76522,2.216923,1.361737,1.469246,-1.957213,-0.976712,92.0,259.0,82.0,82.0
2.033601,1.539635,2.89476,0.202722,-0.970041,0.940248,2.526988,1.989173,-1.386102,1.133375,2.414362,1.403592,1.469246,-2.034376,-1.634832,92.0,260.0,81.0,81.0
1.552377,2.585224,1.279177,0.202722,-1.441272,0.196538,3.559827,2.336249,-1.64773,0.949298,2.99536,0.615975,-0.287712,-0.722611,-1.540267,92.0,261.0,80.0,80.0
1.525642,-0.089939,1.611448,0.202722,-1.928753,0.568393,3.05823,0.485178,-2.352114,-0.155168,2.262196,1.083979,1.469246,-0.182472,-0.565228,92.0,262.0,79.0,79.0
1.311765,2.834276,2.031873,0.202722,-1.75001,0.75432,1.828547,0.60087,-1.345851,-0.155168,2.562755,1.978133,1.469246,-1.185587,-2.353014,92.0,263.0,78.0,78.0
0.509725,2.23741,1.291044,0.202722,-0.531308,1.126175,3.183926,1.237175,-0.862845,0.397065,2.431968,1.000271,1.469246,-1.725725,-1.384363,92.0,264.0,77.0,77.0
3.129723,0.616424,0.714656,0.202722,-1.896254,0.01061,3.888296,1.352867,-1.828857,1.317453,2.618089,0.977441,1.469246,-0.799773,-2.217556,92.0,265.0,76.0,76.0
0.723602,0.771008,2.330239,0.202722,-1.831257,0.75432,4.431396,0.832253,-1.365976,1.317453,2.728755,1.312274,2.347725,-2.111538,-1.662946,92.0,266.0,75.0,75.0
1.445438,2.389847,1.07066,0.202722,-2.464981,0.940248,2.491414,2.799016,-1.64773,0.949298,1.893727,1.757448,1.469246,-0.336798,-0.270032,92.0,267.0,74.0,74.0
0.937479,1.37861,2.065778,0.202722,-1.165033,0.568393,3.281162,1.699943,-1.144598,0.02891,1.928939,1.943889,1.469246,-2.265864,-1.820128,92.0,268.0,73.0,73.0
0.188908,1.754335,2.170884,0.202722,-1.847506,0.196538,3.551526,1.410713,-1.869108,0.397065,2.011939,3.081558,1.469246,-2.343026,-2.079542,92.0,269.0,72.0,72.0
1.391969,1.445167,0.863839,0.202722,-2.286238,0.940248,4.050751,2.74117,-1.426352,0.76522,2.264711,0.874709,0.590767,-1.725725,-3.168315,92.0,270.0,71.0,71.0
1.391969,2.054915,2.864245,0.202722,-1.116285,1.49803,2.778379,1.642097,-1.084223,1.317453,3.322329,1.106808,2.347725,-1.957213,-2.802835,92.0,271.0,70.0,70.0
1.846459,1.075883,1.021498,0.202722,-2.23749,1.49803,3.096176,2.509786,-1.768482,0.397065,2.844452,1.46447,1.469246,-0.876936,-1.067443,92.0,272.0,69.0,69.0
1.3385,0.914857,2.181056,0.202722,-1.798758,0.940248,3.316736,1.410713,-2.150862,0.949298,2.746361,1.190516,0.590767,0.126178,-0.951154,92.0,273.0,68.0,68.0
2.327683,0.279345,1.938633,0.202722,-1.49002,1.312103,3.18274,3.203938,-2.110611,0.949298,2.722467,2.636383,1.469246,-1.648562,-1.254017,92.0,274.0,67.0,67.0
1.418704,0.983562,2.984609,0.202722,-2.627475,0.940248,3.832563,1.179329,-1.828857,0.397065,3.170163,2.09989,1.469246,-1.339912,-1.790736,92.0,275.0,66.0,66.0
0.563194,2.636752,1.894557,0.202722,-1.782508,-0.175317,3.9464,2.162711,-1.889233,2.053763,2.937512,1.220956,0.590767,-2.497351,-1.968365,92.0,276.0,65.0,65.0
0.429521,1.526753,2.815083,0.202722,-2.269989,0.75432,4.080397,2.683324,-1.929484,1.50153,3.593965,3.054923,2.347725,-3.423303,-2.460357,92.0,277.0,64.0,64.0
2.220744,0.44037,1.741983,0.202722,-2.448732,1.312103,4.272497,1.931327,-1.848983,1.50153,2.77277,1.567203,3.226204,-1.88005,-1.919805,92.0,278.0,63.0,63.0
2.220744,1.881008,1.71825,0.202722,-2.058747,1.126175,3.667735,1.931327,-1.788607,0.397065,3.531086,1.574813,1.469246,-2.265864,-2.002868,92.0,279.0,62.0,62.0
0.830541,1.354993,1.706383,0.202722,-1.815007,0.75432,4.04838,2.104865,-1.98986,1.50153,3.084648,1.719399,2.347725,-2.960327,-0.768414,92.0,280.0,61.0,61.0
-0.185377,0.296521,2.689634,0.202722,-1.49002,0.568393,3.162581,2.336249,-1.64773,0.949298,3.741101,2.537455,1.469246,-1.339912,-1.310245,92.0,281.0,60.0,60.0
0.857275,-0.16079,2.07595,0.202722,-1.49002,1.312103,3.917941,1.584251,-1.365976,0.76522,2.933739,2.31677,2.347725,-0.722611,-1.11856,92.0,282.0,59.0,59.0
1.953397,0.751685,3.15244,0.202722,-2.49748,0.568393,3.664178,1.931327,-1.204974,1.50153,3.570071,2.392869,1.469246,-1.262749,-3.655196,92.0,283.0,58.0,58.0
1.659316,2.643193,2.21157,0.202722,-1.327527,0.75432,4.126643,2.394095,-2.271613,0.949298,2.911103,1.148662,1.469246,-2.420189,-2.037372,92.0,284.0,57.0,57.0
3.183193,2.705456,2.04374,0.202722,-1.522519,0.568393,3.340452,2.220557,-1.788607,1.685608,3.546177,1.369347,2.347725,-2.034376,-2.625207,92.0,285.0,56.0,56.0
1.071153,2.297526,3.015124,0.202722,-1.327527,0.568393,3.929799,1.989173,-1.687981,0.397065,2.968951,3.070143,1.469246,-2.651677,-2.08721,92.0,286.0,55.0,55.0
2.167275,1.503136,3.033771,0.202722,-2.107495,1.869885,4.32823,2.336249,-2.573492,1.50153,3.371374,0.756756,3.226204,-2.111538,-2.018203,92.0,287.0,54.0,54.0
2.488091,3.11768,2.586223,0.202722,-3.911173,1.126175,4.647213,1.468559,-3.459004,1.50153,3.980039,2.175989,2.347725,-1.262749,-2.681435,92.0,288.0,53.0,53.0
1.017684,1.87242,1.5572,0.202722,-1.831257,0.75432,3.480378,2.336249,-2.37224,1.133375,3.272026,2.214038,2.347725,-2.265864,-4.312038,92.0,289.0,52.0,52.0
2.59503,1.78654,2.381096,0.202722,-2.708721,1.869885,4.560649,2.683324,-2.291739,1.133375,4.26425,2.636383,1.469246,-2.960327,-2.975352,92.0,290.0,51.0,51.0
2.087071,0.955651,2.350582,0.202722,-2.578727,1.312103,4.236923,1.931327,-2.009985,1.133375,3.532344,3.032094,2.347725,-2.497351,-1.909581,92.0,291.0,50.0,50.0
0.696867,1.539635,2.058997,0.202722,-1.620015,0.01061,5.414431,3.31963,-2.271613,2.053763,3.743616,2.019987,1.469246,-1.494237,-2.041205,92.0,292.0,49.0,49.0
-0.212112,2.660369,2.769311,0.202722,-1.701262,2.24174,4.555906,1.584251,-1.98986,2.23784,3.612828,2.575505,2.347725,-3.731954,-2.019481,92.0,293.0,48.0,48.0
2.381152,2.853599,1.972539,0.202722,-1.717511,1.126175,4.094626,2.74117,-2.533242,1.317453,4.0316,1.45686,1.469246,-1.339912,-2.429688,92.0,294.0,47.0,47.0
1.846459,2.488609,1.601277,0.202722,-2.009999,0.940248,5.359884,1.352867,-3.620006,1.317453,3.719722,1.342713,0.590767,-3.500466,-2.71466,92.0,295.0,46.0,46.0
1.445438,3.948569,2.033568,0.202722,-2.058747,2.24174,4.847614,2.625478,-2.774745,0.581143,3.749904,1.966719,0.590767,-1.88005,-3.149147,92.0,296.0,45.0,45.0
2.194009,1.65772,2.682853,0.202722,-2.594976,2.427668,5.433404,2.220557,-1.587354,1.685608,3.787631,2.389064,3.226204,-4.349255,0.090336,92.0,297.0,44.0,44.0
1.712785,3.154179,1.801317,0.202722,-1.977501,0.940248,5.218772,2.220557,-1.848983,0.581143,3.253163,2.263502,2.347725,-3.191815,-3.114644,92.0,298.0,43.0,43.0
3.557478,1.941124,1.413103,0.202722,-2.351236,1.312103,5.489137,3.89809,-2.613743,1.50153,3.592707,2.621163,2.347725,-1.339912,-3.169593,92.0,299.0,42.0,42.0
0.937479,2.756984,2.972742,0.202722,-1.945002,1.683958,5.35514,2.394095,-2.835121,2.23784,4.327129,1.643301,1.469246,-0.491123,-3.081418,92.0,300.0,41.0,41.0
2.006867,1.771511,3.074458,0.202722,-2.968711,0.568393,5.082404,2.74117,-2.714369,0.76522,4.926991,1.103003,1.469246,-1.031261,-1.164564,92.0,301.0,40.0,40.0
2.354418,2.336172,2.818473,0.202722,-2.74122,0.940248,5.403758,2.509786,-3.17725,0.581143,3.7826,2.221648,1.469246,-1.725725,-2.942127,92.0,302.0,39.0,39.0
2.461356,1.35714,3.849191,0.202722,-2.318737,1.683958,5.682423,2.856862,-1.64773,0.949298,4.142266,2.647798,1.469246,-1.648562,-3.011133,92.0,303.0,38.0,38.0
1.017684,0.889093,3.235507,0.202722,-2.692472,2.427668,4.972124,3.0304,-2.110611,1.869685,4.470492,2.636383,3.226204,-1.494237,-2.220112,92.0,304.0,37.0,37.0
0.830541,1.449461,2.935446,0.202722,-1.880005,1.312103,5.490322,2.567632,-2.935747,2.421918,4.738355,3.492488,2.347725,-2.960327,-1.329414,92.0,305.0,36.0,36.0
2.220744,4.064507,2.743882,0.202722,-3.098706,1.126175,5.987176,2.047019,-2.573492,1.869685,4.496901,3.123412,2.347725,-2.034376,-2.091044,92.0,306.0,35.0,35.0
3.824825,1.606192,3.130401,0.202722,-2.221241,1.126175,6.523161,3.377476,-2.75462,0.949298,5.294202,2.423308,4.104683,-4.117767,-3.210486,92.0,307.0,34.0,34.0
1.846459,3.003889,2.659119,0.202722,-2.919963,1.683958,5.865038,2.799016,-1.3056,0.212988,4.486841,2.99785,2.347725,-2.651677,-2.14216,92.0,308.0,33.0,33.0
1.472173,3.179943,2.85916,0.202722,-3.618685,2.427668,6.57178,3.0304,-2.090486,0.397065,4.935794,2.663018,2.347725,-2.034376,-3.284605,92.0,309.0,32.0,32.0
0.670133,3.965745,2.833731,0.202722,-3.342446,1.49803,6.076112,3.0304,-2.170987,0.949298,5.419959,3.104387,2.347725,-2.034376,-2.816892,92.0,310.0,31.0,31.0
1.899928,1.85095,4.089918,0.202722,-1.538768,0.75432,6.454385,3.146092,-3.036373,1.685608,5.733095,4.08225,3.226204,-2.728839,-2.574091,92.0,311.0,30.0,30.0
2.327683,3.222883,2.403135,0.202722,-2.448732,1.312103,5.96346,3.203938,-2.975998,1.50153,5.318096,3.637075,3.226204,-3.654791,-2.330011,92.0,312.0,29.0,29.0
1.73952,3.179943,2.494679,0.202722,-2.854966,0.75432,6.514861,3.203938,-2.533242,1.50153,4.986097,3.134827,2.347725,-3.268978,-2.213722,92.0,313.0,28.0,28.0
1.659316,2.529402,2.513327,0.202722,-2.98496,0.568393,5.477279,3.493168,-3.056499,2.053763,5.525595,3.153851,3.226204,-2.265864,-1.68467,92.0,314.0,27.0,27.0
1.204826,1.898184,2.281076,0.202722,-2.367485,1.49803,5.89824,3.435322,-2.513117,1.869685,6.071382,0.58934,2.347725,-1.417075,-1.707673,92.0,315.0,26.0,26.0
2.194009,2.729073,2.925275,0.202722,-2.887464,1.312103,7.551257,4.534395,-2.734494,1.685608,5.336959,3.051119,2.347725,-4.426417,-2.165162,92.0,316.0,25.0,25.0
